filename; result; heuristic; depth
j3041_6.sm; 206; 16; 3
j3041_6.sm; 207; 3; 2
j3041_6.sm; 211; 2; 3
j3041_6.sm; 214; 2; 0
j3041_6.sm; 215; 16; 4
j3041_6.sm; 215; 2; 4
j3041_6.sm; 215; 3; 4
j3041_6.sm; 220; 16; 1
j3041_6.sm; 220; 2; 1
j3041_6.sm; 2220; 0; 0
j3041_7.sm; 104; 11; 4
j3041_7.sm; 113; 11; 2
j3041_7.sm; 115; 11; 3
j3041_7.sm; 116; 11; 0
j3041_7.sm; 116; 12; 4
j3041_7.sm; 117; 10; 0
j3041_7.sm; 117; 10; 1
j3041_7.sm; 119; 21; 4
j3041_7.sm; 121; 10; 4
j3041_7.sm; 121; 12; 3
j3041_7.sm; 121; 9; 3
j3041_7.sm; 121; 9; 4
j3041_7.sm; 122; 11; 1
j3041_7.sm; 123; 21; 0
j3041_7.sm; 123; 21; 1
j3041_7.sm; 124; 12; 2
j3041_7.sm; 125; 9; 2
j3041_7.sm; 128; 9; 0
j3041_7.sm; 128; 9; 1
j3041_7.sm; 129; 3; 2
j3041_7.sm; 130; 10; 2
j3041_7.sm; 132; 10; 3
j3041_7.sm; 135; 12; 0
j3041_7.sm; 135; 21; 3
j3041_7.sm; 136; 15; 4
j3041_7.sm; 139; 12; 1
j3041_7.sm; 143; 15; 2
j3041_7.sm; 149; 21; 2
j3041_7.sm; 149; 3; 1
j3041_7.sm; 151; 15; 0
j3041_7.sm; 157; 3; 0
j3041_7.sm; 162; 15; 3
j3041_7.sm; 178; 15; 1
j3041_7.sm; 188; 16; 3
j3041_7.sm; 188; 2; 3
j3041_7.sm; 201; 3; 4
j3041_7.sm; 207; 16; 0
j3041_7.sm; 208; 16; 4
j3041_7.sm; 208; 2; 0
j3041_7.sm; 208; 2; 4
j3041_7.sm; 211; 3; 3
j3041_7.sm; 222; 16; 2
j3041_7.sm; 222; 2; 2
j3041_7.sm; 2240; 0; 0
j3041_7.sm; 234; 16; 1
j3041_7.sm; 242; 2; 1
j3041_7.sm; 8501; 0; 1
j3041_7.sm; 92; Optimal; Time
j3041_8.sm; 100; 11; 4
j3041_8.sm; 106; 11; 2
j3041_8.sm; 106; 3; 1
j3041_8.sm; 111; 3; 2
j3041_8.sm; 112; 12; 4
j3041_8.sm; 113; 12; 3
j3041_8.sm; 114; 3; 4
j3041_8.sm; 116; 12; 2
j3041_8.sm; 118; 10; 4
j3041_8.sm; 118; 9; 4
j3041_8.sm; 119; 21; 3
j3041_8.sm; 119; 21; 4
j3041_8.sm; 120; 21; 2
j3041_8.sm; 124; 10; 2
j3041_8.sm; 124; 9; 2
j3041_8.sm; 124; 9; 3
j3041_8.sm; 125; 3; 3
j3041_8.sm; 126; 21; 1
j3041_8.sm; 128; 3; 0
j3041_8.sm; 130; 10; 3
j3041_8.sm; 131; 15; 2
j3041_8.sm; 132; 15; 1
j3041_8.sm; 133; 11; 1
j3041_8.sm; 133; 21; 0
j3041_8.sm; 134; 12; 0
j3041_8.sm; 144; 12; 1
j3041_8.sm; 145; 11; 0
j3041_8.sm; 148; 9; 1
j3041_8.sm; 1502; 0; 0
j3041_8.sm; 152; 9; 0
j3041_8.sm; 155; 10; 0
j3041_8.sm; 156; 10; 1
j3041_8.sm; 157; 15; 0
j3041_8.sm; 157; 15; 4
j3041_8.sm; 172; 15; 3
j3041_8.sm; 177; 16; 0
j3041_8.sm; 191; 2; 4
j3041_8.sm; 196; 2; 3
j3041_8.sm; 205; 16; 4
j3041_8.sm; 207; 16; 2
j3041_8.sm; 207; 16; 3
j3041_8.sm; 211; 2; 1
j3041_8.sm; 211; 2; 2
j3041_8.sm; 212; 2; 0
j3041_8.sm; 213; 16; 1
j3041_8.sm; 4088; 0; 1
j3041_8.sm; 88; Optimal; Time
j3041_8.sm; 97; 11; 3
j3041_9.sm; 119; 11; 4
j3041_9.sm; 125; 11; 2
j3041_9.sm; 125; 11; 3
j3041_9.sm; 129; 12; 2
j3041_9.sm; 132; 21; 4
j3041_9.sm; 135; 12; 3
j3041_9.sm; 135; 12; 4
j3041_9.sm; 135; 21; 0
j3041_9.sm; 135; 21; 1
j3041_9.sm; 138; 10; 4
j3041_9.sm; 138; 12; 1
j3041_9.sm; 139; 9; 3
j3041_9.sm; 140; 15; 3
j3041_9.sm; 143; 10; 0
j3041_9.sm; 144; 9; 4
j3041_9.sm; 145; 15; 1
j3041_9.sm; 1467; 0; 0
j3041_9.sm; 149; 10; 3
j3041_9.sm; 149; 21; 2
j3041_9.sm; 149; 21; 3
j3041_9.sm; 150; 3; 0
j3041_9.sm; 152; 15; 2
j3041_9.sm; 156; 10; 1
j3041_9.sm; 156; 3; 1
j3041_9.sm; 157; 10; 2
j3041_9.sm; 157; 9; 0
j3041_9.sm; 158; 3; 4
j3041_9.sm; 159; 9; 2
j3041_9.sm; 160; 12; 0
j3041_9.sm; 160; 3; 2
j3041_9.sm; 164; 3; 3
j3041_9.sm; 172; 9; 1
j3041_9.sm; 197; 15; 4
j3041_9.sm; 208; 11; 1
j3041_9.sm; 210; 15; 0
j3041_9.sm; 213; 11; 0
j3041_9.sm; 275; 16; 1
j3041_9.sm; 281; 16; 0
j3041_9.sm; 288; 2; 0
j3041_9.sm; 294; 2; 1
j3041_9.sm; 296; 16; 2
j3041_9.sm; 296; 16; 3
j3041_9.sm; 296; 2; 2
j3041_9.sm; 296; 2; 3
j3041_9.sm; 300; 16; 4
j3041_9.sm; 300; 2; 4
j3041_9.sm; 4867; 0; 1
j3041_9.sm; 92; Optimal; Time
j3042_1.sm; 101; 15; 4
j3042_1.sm; 102; 15; 1
j3042_1.sm; 103; 15; 3
j3042_1.sm; 111; 16; 0
j3042_1.sm; 118; 15; 0
j3042_1.sm; 122; 3; 0
j3042_1.sm; 129; 15; 2
j3042_1.sm; 133; 16; 1
j3042_1.sm; 137; 3; 1
j3042_1.sm; 141; 2; 1
j3042_1.sm; 143; 2; 0
j3042_1.sm; 150; 3; 2
j3042_1.sm; 165; 16; 2
j3042_1.sm; 166; 3; 4
j3042_1.sm; 169; 2; 2
j3042_1.sm; 169; 2; 3
j3042_1.sm; 169; 3; 3
j3042_1.sm; 171; 16; 3
j3042_1.sm; 180; 2; 4
j3042_1.sm; 182; 16; 4
j3042_1.sm; 4119; 0; 1
j3042_1.sm; 58; Optimal; Time
j3042_1.sm; 63; 11; 4
j3042_1.sm; 63; 12; 4
j3042_1.sm; 64; 11; 3
j3042_1.sm; 64; 12; 3
j3042_1.sm; 64; 21; 3
j3042_1.sm; 64; 21; 4
j3042_1.sm; 69; 12; 0
j3042_1.sm; 70; 11; 1
j3042_1.sm; 71; 21; 0
j3042_1.sm; 71; 21; 1
j3042_1.sm; 71; 21; 2
j3042_1.sm; 72; 11; 0
j3042_1.sm; 72; 12; 1
j3042_1.sm; 79; 11; 2
j3042_1.sm; 79; 12; 2
j3042_1.sm; 80; 10; 2
j3042_1.sm; 80; 9; 2
j3042_1.sm; 83; 10; 3
j3042_1.sm; 83; 9; 3
j3042_1.sm; 95; 10; 0
j3042_1.sm; 95; 9; 0
j3042_1.sm; 96; 10; 4
j3042_1.sm; 96; 9; 4
j3042_1.sm; 97; 10; 1
j3042_1.sm; 97; 9; 1
j3042_1.sm; 993; 0; 0
j3042_10.sm; 100; 11; 2
j3042_10.sm; 100; 21; 2
j3042_10.sm; 100; 21; 4
j3042_10.sm; 101; 12; 2
j3042_10.sm; 103; 10; 2
j3042_10.sm; 103; 9; 2
j3042_10.sm; 104; 11; 3
j3042_10.sm; 107; 11; 1
j3042_10.sm; 110; 21; 0
j3042_10.sm; 110; 21; 1
j3042_10.sm; 112; 10; 0
j3042_10.sm; 112; 9; 0
j3042_10.sm; 1155; 0; 0
j3042_10.sm; 117; 10; 1
j3042_10.sm; 117; 15; 1
j3042_10.sm; 117; 9; 1
j3042_10.sm; 118; 10; 4
j3042_10.sm; 118; 9; 4
j3042_10.sm; 128; 2; 1
j3042_10.sm; 129; 15; 0
j3042_10.sm; 129; 16; 1
j3042_10.sm; 129; 16; 3
j3042_10.sm; 129; 2; 3
j3042_10.sm; 131; 16; 2
j3042_10.sm; 131; 16; 4
j3042_10.sm; 131; 2; 4
j3042_10.sm; 132; 2; 2
j3042_10.sm; 132; 3; 4
j3042_10.sm; 133; 15; 3
j3042_10.sm; 133; 16; 0
j3042_10.sm; 146; 2; 0
j3042_10.sm; 150; 3; 0
j3042_10.sm; 151; 15; 2
j3042_10.sm; 153; 3; 3
j3042_10.sm; 164; 3; 1
j3042_10.sm; 165; 15; 4
j3042_10.sm; 166; 3; 2
j3042_10.sm; 3780; 0; 1
j3042_10.sm; 75; Optimal; Time
j3042_10.sm; 83; 12; 1
j3042_10.sm; 89; 12; 0
j3042_10.sm; 92; 11; 4
j3042_10.sm; 92; 12; 4
j3042_10.sm; 96; 10; 3
j3042_10.sm; 96; 9; 3
j3042_10.sm; 97; 11; 0
j3042_10.sm; 98; 21; 3
j3042_10.sm; 99; 12; 3
j3042_2.sm; 101; 15; 4
j3042_2.sm; 102; 16; 1
j3042_2.sm; 102; 3; 3
j3042_2.sm; 104; 16; 0
j3042_2.sm; 104; 2; 0
j3042_2.sm; 107; 3; 1
j3042_2.sm; 108; 2; 2
j3042_2.sm; 109; 2; 3
j3042_2.sm; 110; 16; 4
j3042_2.sm; 110; 2; 4
j3042_2.sm; 114; 10; 1
j3042_2.sm; 114; 3; 2
j3042_2.sm; 115; 9; 1
j3042_2.sm; 117; 2; 1
j3042_2.sm; 122; 15; 2
j3042_2.sm; 126; 15; 3
j3042_2.sm; 3759; 0; 1
j3042_2.sm; 50; Optimal; Time
j3042_2.sm; 60; 11; 3
j3042_2.sm; 60; 11; 4
j3042_2.sm; 61; 11; 2
j3042_2.sm; 61; 21; 3
j3042_2.sm; 62; 12; 3
j3042_2.sm; 62; 21; 4
j3042_2.sm; 64; 11; 0
j3042_2.sm; 64; 12; 2
j3042_2.sm; 65; 12; 4
j3042_2.sm; 65; 21; 2
j3042_2.sm; 66; 21; 0
j3042_2.sm; 66; 21; 1
j3042_2.sm; 69; 10; 2
j3042_2.sm; 70; 11; 1
j3042_2.sm; 70; 12; 1
j3042_2.sm; 70; 9; 2
j3042_2.sm; 78; 10; 4
j3042_2.sm; 79; 10; 3
j3042_2.sm; 79; 9; 4
j3042_2.sm; 81; 12; 0
j3042_2.sm; 81; 9; 3
j3042_2.sm; 87; 15; 0
j3042_2.sm; 90; 15; 1
j3042_2.sm; 93; 3; 0
j3042_2.sm; 94; 3; 4
j3042_2.sm; 95; 10; 0
j3042_2.sm; 95; 9; 0
j3042_2.sm; 96; 16; 3
j3042_2.sm; 98; 16; 2
j3042_2.sm; 993; 0; 0
j3042_3.sm; 100; 11; 2
j3042_3.sm; 101; 15; 0
j3042_3.sm; 103; 9; 1
j3042_3.sm; 105; 9; 2
j3042_3.sm; 114; 15; 3
j3042_3.sm; 117; 3; 3
j3042_3.sm; 120; 15; 1
j3042_3.sm; 120; 15; 4
j3042_3.sm; 122; 3; 4
j3042_3.sm; 128; 15; 2
j3042_3.sm; 129; 3; 2
j3042_3.sm; 136; 16; 0
j3042_3.sm; 137; 3; 1
j3042_3.sm; 141; 3; 0
j3042_3.sm; 143; 16; 4
j3042_3.sm; 143; 2; 4
j3042_3.sm; 145; 16; 1
j3042_3.sm; 146; 2; 1
j3042_3.sm; 148; 2; 0
j3042_3.sm; 154; 16; 2
j3042_3.sm; 154; 16; 3
j3042_3.sm; 154; 2; 2
j3042_3.sm; 157; 2; 3
j3042_3.sm; 2855; 0; 1
j3042_3.sm; 60; Optimal; Time
j3042_3.sm; 69; 12; 2
j3042_3.sm; 69; 21; 3
j3042_3.sm; 74; 21; 2
j3042_3.sm; 75; 11; 3
j3042_3.sm; 76; 10; 3
j3042_3.sm; 76; 12; 0
j3042_3.sm; 767; 0; 0
j3042_3.sm; 77; 12; 3
j3042_3.sm; 79; 9; 4
j3042_3.sm; 80; 10; 4
j3042_3.sm; 82; 11; 0
j3042_3.sm; 82; 12; 1
j3042_3.sm; 82; 9; 3
j3042_3.sm; 83; 11; 4
j3042_3.sm; 87; 10; 0
j3042_3.sm; 89; 21; 0
j3042_3.sm; 89; 21; 1
j3042_3.sm; 90; 11; 1
j3042_3.sm; 90; 12; 4
j3042_3.sm; 92; 10; 2
j3042_3.sm; 92; 21; 4
j3042_3.sm; 93; 10; 1
j3042_3.sm; 97; 9; 0
j3042_4.sm; 102; 3; 1
j3042_4.sm; 111; 16; 2
j3042_4.sm; 112; 2; 2
j3042_4.sm; 113; 16; 3
j3042_4.sm; 113; 2; 3
j3042_4.sm; 114; 2; 0
j3042_4.sm; 115; 16; 1
j3042_4.sm; 116; 16; 0
j3042_4.sm; 117; 2; 1
j3042_4.sm; 118; 16; 4
j3042_4.sm; 118; 2; 4
j3042_4.sm; 2047; 0; 1
j3042_4.sm; 49; Optimal; Time
j3042_4.sm; 55; 11; 4
j3042_4.sm; 56; 11; 0
j3042_4.sm; 59; 10; 4
j3042_4.sm; 60; 10; 3
j3042_4.sm; 601; 0; 0
j3042_4.sm; 62; 10; 1
j3042_4.sm; 65; 11; 2
j3042_4.sm; 65; 21; 2
j3042_4.sm; 67; 9; 4
j3042_4.sm; 69; 10; 2
j3042_4.sm; 69; 11; 3
j3042_4.sm; 69; 12; 2
j3042_4.sm; 69; 12; 3
j3042_4.sm; 70; 11; 1
j3042_4.sm; 70; 21; 1
j3042_4.sm; 71; 12; 1
j3042_4.sm; 71; 15; 4
j3042_4.sm; 71; 21; 3
j3042_4.sm; 73; 10; 0
j3042_4.sm; 73; 9; 2
j3042_4.sm; 74; 3; 4
j3042_4.sm; 75; 12; 0
j3042_4.sm; 75; 9; 3
j3042_4.sm; 76; 21; 0
j3042_4.sm; 77; 12; 4
j3042_4.sm; 77; 21; 4
j3042_4.sm; 83; 15; 3
j3042_4.sm; 87; 15; 2
j3042_4.sm; 93; 15; 1
j3042_4.sm; 93; 9; 0
j3042_4.sm; 94; 15; 0
j3042_4.sm; 97; 3; 0
j3042_4.sm; 98; 3; 3
j3042_4.sm; 98; 9; 1
j3042_4.sm; 99; 3; 2
j3042_5.sm; 100; 15; 0
j3042_5.sm; 103; 15; 4
j3042_5.sm; 112; 15; 1
j3042_5.sm; 112; 16; 1
j3042_5.sm; 115; 15; 3
j3042_5.sm; 116; 16; 0
j3042_5.sm; 120; 16; 2
j3042_5.sm; 124; 2; 1
j3042_5.sm; 124; 2; 2
j3042_5.sm; 124; 3; 0
j3042_5.sm; 125; 2; 0
j3042_5.sm; 132; 3; 2
j3042_5.sm; 134; 3; 1
j3042_5.sm; 135; 16; 3
j3042_5.sm; 135; 2; 3
j3042_5.sm; 139; 2; 4
j3042_5.sm; 143; 16; 4
j3042_5.sm; 149; 3; 3
j3042_5.sm; 151; 3; 4
j3042_5.sm; 3091; 0; 1
j3042_5.sm; 52; Optimal; Time
j3042_5.sm; 63; 10; 3
j3042_5.sm; 63; 10; 4
j3042_5.sm; 63; 9; 3
j3042_5.sm; 63; 9; 4
j3042_5.sm; 66; 11; 0
j3042_5.sm; 67; 11; 4
j3042_5.sm; 67; 12; 4
j3042_5.sm; 67; 21; 4
j3042_5.sm; 68; 10; 0
j3042_5.sm; 68; 9; 0
j3042_5.sm; 76; 10; 2
j3042_5.sm; 76; 11; 2
j3042_5.sm; 76; 11; 3
j3042_5.sm; 76; 12; 1
j3042_5.sm; 76; 12; 2
j3042_5.sm; 76; 12; 3
j3042_5.sm; 76; 21; 1
j3042_5.sm; 76; 21; 2
j3042_5.sm; 76; 21; 3
j3042_5.sm; 76; 9; 2
j3042_5.sm; 78; 10; 1
j3042_5.sm; 78; 9; 1
j3042_5.sm; 81; 11; 1
j3042_5.sm; 85; 12; 0
j3042_5.sm; 85; 21; 0
j3042_5.sm; 98; 15; 2
j3042_5.sm; 995; 0; 0
j3042_6.sm; 102; 10; 1
j3042_6.sm; 103; 10; 2
j3042_6.sm; 104; 10; 0
j3042_6.sm; 104; 3; 3
j3042_6.sm; 104; 3; 4
j3042_6.sm; 108; 9; 3
j3042_6.sm; 109; 9; 0
j3042_6.sm; 119; 3; 0
j3042_6.sm; 125; 9; 1
j3042_6.sm; 132; 15; 0
j3042_6.sm; 134; 3; 1
j3042_6.sm; 141; 15; 1
j3042_6.sm; 145; 3; 2
j3042_6.sm; 150; 15; 3
j3042_6.sm; 158; 16; 2
j3042_6.sm; 158; 2; 2
j3042_6.sm; 162; 16; 0
j3042_6.sm; 164; 15; 2
j3042_6.sm; 165; 15; 4
j3042_6.sm; 173; 2; 3
j3042_6.sm; 174; 2; 0
j3042_6.sm; 175; 16; 3
j3042_6.sm; 177; 16; 4
j3042_6.sm; 177; 2; 4
j3042_6.sm; 181; 16; 1
j3042_6.sm; 181; 2; 1
j3042_6.sm; 2587; 0; 1
j3042_6.sm; 66; Optimal; Time
j3042_6.sm; 73; 11; 4
j3042_6.sm; 73; 12; 3
j3042_6.sm; 73; 12; 4
j3042_6.sm; 73; 21; 2
j3042_6.sm; 73; 21; 3
j3042_6.sm; 73; 21; 4
j3042_6.sm; 75; 12; 0
j3042_6.sm; 75; 12; 1
j3042_6.sm; 76; 12; 2
j3042_6.sm; 77; 21; 0
j3042_6.sm; 77; 21; 1
j3042_6.sm; 785; 0; 0
j3042_6.sm; 84; 11; 2
j3042_6.sm; 87; 10; 4
j3042_6.sm; 87; 11; 0
j3042_6.sm; 92; 10; 3
j3042_6.sm; 94; 9; 2
j3042_6.sm; 96; 11; 3
j3042_6.sm; 98; 11; 1
j3042_6.sm; 98; 9; 4
j3042_7.sm; 1084; 0; 0
j3042_7.sm; 111; 15; 0
j3042_7.sm; 118; 10; 3
j3042_7.sm; 118; 9; 3
j3042_7.sm; 119; 10; 2
j3042_7.sm; 119; 9; 2
j3042_7.sm; 124; 10; 0
j3042_7.sm; 124; 9; 0
j3042_7.sm; 126; 15; 1
j3042_7.sm; 130; 10; 1
j3042_7.sm; 130; 9; 1
j3042_7.sm; 133; 2; 4
j3042_7.sm; 136; 15; 4
j3042_7.sm; 137; 15; 3
j3042_7.sm; 138; 16; 4
j3042_7.sm; 139; 16; 2
j3042_7.sm; 140; 16; 1
j3042_7.sm; 140; 2; 0
j3042_7.sm; 140; 2; 2
j3042_7.sm; 140; 3; 3
j3042_7.sm; 144; 3; 1
j3042_7.sm; 144; 3; 2
j3042_7.sm; 145; 16; 3
j3042_7.sm; 146; 2; 3
j3042_7.sm; 147; 3; 0
j3042_7.sm; 147; 3; 4
j3042_7.sm; 151; 16; 0
j3042_7.sm; 161; 2; 1
j3042_7.sm; 3566; 0; 1
j3042_7.sm; 66; Optimal; Time
j3042_7.sm; 80; 11; 4
j3042_7.sm; 80; 12; 0
j3042_7.sm; 82; 11; 2
j3042_7.sm; 83; 11; 1
j3042_7.sm; 83; 11; 3
j3042_7.sm; 84; 11; 0
j3042_7.sm; 84; 21; 0
j3042_7.sm; 85; 12; 1
j3042_7.sm; 85; 12; 3
j3042_7.sm; 85; 21; 1
j3042_7.sm; 86; 12; 4
j3042_7.sm; 86; 21; 3
j3042_7.sm; 86; 21; 4
j3042_7.sm; 91; 12; 2
j3042_7.sm; 91; 21; 2
j3042_7.sm; 94; 10; 4
j3042_7.sm; 94; 9; 4
j3042_7.sm; 95; 15; 2
j3042_8.sm; 100; 21; 1
j3042_8.sm; 100; 21; 2
j3042_8.sm; 100; 21; 3
j3042_8.sm; 101; 12; 1
j3042_8.sm; 105; 21; 0
j3042_8.sm; 121; 10; 3
j3042_8.sm; 121; 11; 2
j3042_8.sm; 121; 9; 3
j3042_8.sm; 124; 11; 4
j3042_8.sm; 125; 10; 2
j3042_8.sm; 125; 11; 3
j3042_8.sm; 125; 9; 2
j3042_8.sm; 130; 11; 0
j3042_8.sm; 132; 15; 0
j3042_8.sm; 137; 10; 4
j3042_8.sm; 137; 9; 4
j3042_8.sm; 139; 11; 1
j3042_8.sm; 139; 15; 2
j3042_8.sm; 148; 10; 0
j3042_8.sm; 148; 10; 1
j3042_8.sm; 148; 9; 0
j3042_8.sm; 148; 9; 1
j3042_8.sm; 173; 15; 3
j3042_8.sm; 174; 15; 4
j3042_8.sm; 176; 15; 1
j3042_8.sm; 177; 3; 4
j3042_8.sm; 182; 3; 3
j3042_8.sm; 183; 3; 1
j3042_8.sm; 192; 16; 0
j3042_8.sm; 193; 3; 0
j3042_8.sm; 195; 16; 3
j3042_8.sm; 195; 2; 3
j3042_8.sm; 198; 2; 0
j3042_8.sm; 200; 16; 2
j3042_8.sm; 200; 2; 2
j3042_8.sm; 202; 3; 2
j3042_8.sm; 203; 16; 1
j3042_8.sm; 211; 2; 1
j3042_8.sm; 227; 16; 4
j3042_8.sm; 227; 2; 4
j3042_8.sm; 3076; 0; 1
j3042_8.sm; 82; Optimal; Time
j3042_8.sm; 90; 12; 4
j3042_8.sm; 91; 12; 3
j3042_8.sm; 92; 12; 0
j3042_8.sm; 92; 12; 2
j3042_8.sm; 98; 21; 4
j3042_8.sm; 986; 0; 0
j3042_9.sm; 100; 21; 0
j3042_9.sm; 100; 21; 1
j3042_9.sm; 102; 12; 0
j3042_9.sm; 105; 15; 4
j3042_9.sm; 108; 10; 0
j3042_9.sm; 108; 10; 1
j3042_9.sm; 108; 9; 0
j3042_9.sm; 108; 9; 1
j3042_9.sm; 109; 12; 1
j3042_9.sm; 114; 15; 0
j3042_9.sm; 114; 16; 0
j3042_9.sm; 117; 3; 0
j3042_9.sm; 120; 16; 2
j3042_9.sm; 120; 2; 2
j3042_9.sm; 123; 2; 1
j3042_9.sm; 125; 16; 1
j3042_9.sm; 125; 16; 3
j3042_9.sm; 125; 2; 3
j3042_9.sm; 127; 15; 2
j3042_9.sm; 1309; 0; 0
j3042_9.sm; 132; 3; 3
j3042_9.sm; 134; 2; 4
j3042_9.sm; 135; 15; 3
j3042_9.sm; 145; 16; 4
j3042_9.sm; 147; 3; 2
j3042_9.sm; 148; 3; 1
j3042_9.sm; 149; 3; 4
j3042_9.sm; 155; 15; 1
j3042_9.sm; 5494; 0; 1
j3042_9.sm; 60; Optimal; Time
j3042_9.sm; 70; 11; 4
j3042_9.sm; 70; 12; 3
j3042_9.sm; 70; 12; 4
j3042_9.sm; 76; 11; 3
j3042_9.sm; 78; 21; 2
j3042_9.sm; 80; 12; 2
j3042_9.sm; 80; 21; 4
j3042_9.sm; 85; 10; 4
j3042_9.sm; 85; 21; 3
j3042_9.sm; 85; 9; 4
j3042_9.sm; 90; 10; 3
j3042_9.sm; 90; 9; 3
j3042_9.sm; 93; 10; 2
j3042_9.sm; 93; 9; 2
j3042_9.sm; 94; 11; 2
j3042_9.sm; 96; 11; 1
j3042_9.sm; 97; 2; 0
j3042_9.sm; 98; 11; 0
j3043_1.sm; 100; 15; 1
j3043_1.sm; 102; 10; 0
j3043_1.sm; 102; 9; 0
j3043_1.sm; 1051; 0; 0
j3043_1.sm; 106; 15; 0
j3043_1.sm; 113; 10; 1
j3043_1.sm; 113; 9; 1
j3043_1.sm; 123; 15; 2
j3043_1.sm; 124; 15; 3
j3043_1.sm; 125; 16; 0
j3043_1.sm; 130; 16; 2
j3043_1.sm; 130; 2; 2
j3043_1.sm; 134; 2; 0
j3043_1.sm; 135; 16; 1
j3043_1.sm; 136; 2; 1
j3043_1.sm; 139; 3; 1
j3043_1.sm; 143; 3; 2
j3043_1.sm; 143; 3; 4
j3043_1.sm; 145; 16; 3
j3043_1.sm; 146; 2; 3
j3043_1.sm; 150; 3; 0
j3043_1.sm; 150; 3; 3
j3043_1.sm; 162; 16; 4
j3043_1.sm; 162; 2; 4
j3043_1.sm; 185; 15; 4
j3043_1.sm; 3866; 0; 1
j3043_1.sm; 55; Optimal; Time
j3043_1.sm; 64; 11; 4
j3043_1.sm; 64; 12; 4
j3043_1.sm; 64; 21; 2
j3043_1.sm; 65; 21; 3
j3043_1.sm; 65; 21; 4
j3043_1.sm; 67; 12; 2
j3043_1.sm; 68; 12; 3
j3043_1.sm; 69; 11; 2
j3043_1.sm; 70; 11; 3
j3043_1.sm; 71; 11; 0
j3043_1.sm; 71; 11; 1
j3043_1.sm; 73; 21; 0
j3043_1.sm; 73; 21; 1
j3043_1.sm; 75; 10; 2
j3043_1.sm; 75; 9; 2
j3043_1.sm; 80; 12; 0
j3043_1.sm; 80; 12; 1
j3043_1.sm; 96; 10; 3
j3043_1.sm; 96; 9; 3
j3043_1.sm; 97; 10; 4
j3043_1.sm; 97; 9; 4
j3043_10.sm; 103; 12; 0
j3043_10.sm; 103; 21; 0
j3043_10.sm; 104; 10; 0
j3043_10.sm; 104; 16; 0
j3043_10.sm; 104; 9; 0
j3043_10.sm; 107; 12; 1
j3043_10.sm; 107; 15; 1
j3043_10.sm; 107; 21; 1
j3043_10.sm; 109; 15; 0
j3043_10.sm; 1092; 0; 0
j3043_10.sm; 117; 16; 2
j3043_10.sm; 118; 10; 1
j3043_10.sm; 118; 9; 1
j3043_10.sm; 124; 16; 3
j3043_10.sm; 124; 16; 4
j3043_10.sm; 126; 15; 4
j3043_10.sm; 127; 15; 2
j3043_10.sm; 130; 2; 1
j3043_10.sm; 130; 2; 2
j3043_10.sm; 130; 2; 3
j3043_10.sm; 132; 2; 4
j3043_10.sm; 134; 2; 0
j3043_10.sm; 140; 16; 1
j3043_10.sm; 141; 3; 4
j3043_10.sm; 142; 3; 0
j3043_10.sm; 143; 15; 3
j3043_10.sm; 145; 3; 3
j3043_10.sm; 147; 3; 2
j3043_10.sm; 149; 3; 1
j3043_10.sm; 3768; 0; 1
j3043_10.sm; 60; 11; 3
j3043_10.sm; 60; Optimal; Time
j3043_10.sm; 65; 12; 4
j3043_10.sm; 66; 11; 2
j3043_10.sm; 67; 21; 3
j3043_10.sm; 68; 21; 2
j3043_10.sm; 69; 10; 2
j3043_10.sm; 69; 10; 3
j3043_10.sm; 69; 10; 4
j3043_10.sm; 69; 12; 3
j3043_10.sm; 69; 9; 2
j3043_10.sm; 69; 9; 3
j3043_10.sm; 69; 9; 4
j3043_10.sm; 71; 11; 0
j3043_10.sm; 71; 11; 1
j3043_10.sm; 74; 21; 4
j3043_10.sm; 75; 11; 4
j3043_10.sm; 75; 12; 2
j3043_2.sm; 100; 16; 2
j3043_2.sm; 100; 2; 2
j3043_2.sm; 101; 16; 3
j3043_2.sm; 101; 2; 3
j3043_2.sm; 103; 16; 4
j3043_2.sm; 103; 3; 4
j3043_2.sm; 104; 2; 4
j3043_2.sm; 109; 3; 3
j3043_2.sm; 1953; 0; 1
j3043_2.sm; 43; Optimal; Time
j3043_2.sm; 52; 11; 3
j3043_2.sm; 53; 11; 4
j3043_2.sm; 54; 10; 2
j3043_2.sm; 54; 10; 3
j3043_2.sm; 54; 11; 2
j3043_2.sm; 555; 0; 0
j3043_2.sm; 56; 9; 2
j3043_2.sm; 56; 9; 3
j3043_2.sm; 57; 12; 2
j3043_2.sm; 57; 12; 4
j3043_2.sm; 57; 21; 4
j3043_2.sm; 59; 11; 0
j3043_2.sm; 59; 12; 0
j3043_2.sm; 59; 21; 0
j3043_2.sm; 61; 10; 4
j3043_2.sm; 62; 21; 2
j3043_2.sm; 62; 9; 4
j3043_2.sm; 63; 11; 1
j3043_2.sm; 63; 12; 1
j3043_2.sm; 63; 21; 1
j3043_2.sm; 65; 12; 3
j3043_2.sm; 65; 21; 3
j3043_2.sm; 70; 16; 0
j3043_2.sm; 72; 10; 0
j3043_2.sm; 72; 10; 1
j3043_2.sm; 74; 15; 1
j3043_2.sm; 74; 2; 0
j3043_2.sm; 74; 9; 0
j3043_2.sm; 74; 9; 1
j3043_2.sm; 75; 3; 0
j3043_2.sm; 76; 16; 1
j3043_2.sm; 76; 2; 1
j3043_2.sm; 76; 3; 1
